ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
1559947586,Under Milkwood,Dylan Thomas,1995,HarperAudio,http://images.amazon.com/images/P/1559947586.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1559947586.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1559947586.01.LZZZZZZZ.jpg
0671740075,The Trunk Murderess: Winnie Ruth Judd : The Truth About an American Crime Legend Revealed at Last,Jana Bommersbach,1992,Simon & Schuster,http://images.amazon.com/images/P/0671740075.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671740075.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671740075.01.LZZZZZZZ.jpg
3453052544,Christine. Roman.,Stephen King,1991,Heyne,http://images.amazon.com/images/P/3453052544.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3453052544.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3453052544.01.LZZZZZZZ.jpg
0933278039,Sprouts For The Love Of Everybody,Viktoras Kulvinskas,1988,21st Century Publications,http://images.amazon.com/images/P/0933278039.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0933278039.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0933278039.01.LZZZZZZZ.jpg
0836226771,The Joy of Reading (Changing Picture Little Books),Cindy Chang,1997,Andrews McMeel Pub,http://images.amazon.com/images/P/0836226771.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836226771.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836226771.01.LZZZZZZZ.jpg
0345443683,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)",ANNE RICE,2003,Ballantine Books,http://images.amazon.com/images/P/0345443683.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345443683.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345443683.01.LZZZZZZZ.jpg
0449206025,Cold Heaven,Brian Moore,1984,Fawcett Books,http://images.amazon.com/images/P/0449206025.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449206025.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449206025.01.LZZZZZZZ.jpg
848076323X,Curso completo de dibujo,Ian Simpson,2002,"Editorial Blume, S.A.",http://images.amazon.com/images/P/848076323X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/848076323X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/848076323X.01.LZZZZZZZ.jpg
038097391X,Comic Relief,Todd Gold,1996,Avon Books,http://images.amazon.com/images/P/038097391X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038097391X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038097391X.01.LZZZZZZZ.jpg
351836507X,"Suhrkamp TaschenbÃ?Â¼cher, Nr.7, LektÃ?Â¼re fÃ?Â¼r Minuten",Hermann Hesse,1999,Suhrkamp,http://images.amazon.com/images/P/351836507X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/351836507X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/351836507X.01.LZZZZZZZ.jpg
0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial,http://images.amazon.com/images/P/0060928336.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060928336.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060928336.01.LZZZZZZZ.jpg
342301766X,"Vom Gluck, Mit Der Natur Zu Leben",Holden,0,Deutscher Taschenbuch Verlag (DTV),http://images.amazon.com/images/P/342301766X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/342301766X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/342301766X.01.LZZZZZZZ.jpg
0195114132,"The 1,000,000 Bank-Note and Other New Stories (1893 (The Oxford Mark Twain)",Mark Twain,1996,Oxford University Press,http://images.amazon.com/images/P/0195114132.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0195114132.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0195114132.01.LZZZZZZZ.jpg
0002253984,A proper holiday,Ann Oakley,1996,HarperCollins Publishers,http://images.amazon.com/images/P/0002253984.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0002253984.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0002253984.01.LZZZZZZZ.jpg
3499222221,Jenseits von Afrika.,Tania Blixen,1999,Rowohlt Tb.,http://images.amazon.com/images/P/3499222221.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3499222221.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3499222221.01.LZZZZZZZ.jpg
0440015405,The children's picture book: A reproduction from an antique book,Ernest Nister,1980,Delacorte Press,http://images.amazon.com/images/P/0440015405.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440015405.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440015405.01.LZZZZZZZ.jpg
0345388453,20-Minute Yoga Workouts,American Yoga Association,1995,Wellspring/Ballantine,http://images.amazon.com/images/P/0345388453.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345388453.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345388453.01.LZZZZZZZ.jpg
0142500534,"Birth of the Firebringer (Firebringer Trilogy, V. 1.)",Meredith Ann Pierce,2003,Firebird,http://images.amazon.com/images/P/0142500534.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142500534.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142500534.01.LZZZZZZZ.jpg
0393324125,A Walk Down the Aisle: Notes on a Modern Wedding,Kate Cohen,2003,W. W. Norton & Company,http://images.amazon.com/images/P/0393324125.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393324125.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393324125.01.LZZZZZZZ.jpg
3770113829,"Bali: Tempel, Mythen und Volkskunst auf der tropischen Insel zwischen Indischem und Pazifischem Ozean (DuMont Kunst-ReisefÃ¼hrer)",GÃ¼nter Spitzing,1983,DuMont,http://images.amazon.com/images/P/3770113829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3770113829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3770113829.01.LZZZZZZZ.jpg
0312852274,The Forever King,Molly Cochran,1992,St Martins Pr,http://images.amazon.com/images/P/0312852274.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312852274.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312852274.01.LZZZZZZZ.jpg
0373106793,Ruling Passion,Daphne Clair,1984,Harlequin,http://images.amazon.com/images/P/0373106793.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373106793.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373106793.01.LZZZZZZZ.jpg
0307119599,Disney's Hercules: Friends and Foes (Golden Look-Look Book),Margo Lundell,1997,Random House Childrens Books,http://images.amazon.com/images/P/0307119599.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307119599.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307119599.01.LZZZZZZZ.jpg
8402082548,Los vasos comunicantes (Narradores de hoy),Camilo JosÃ© Cela,1981,Bruguera,http://images.amazon.com/images/P/8402082548.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8402082548.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8402082548.01.LZZZZZZZ.jpg
0783801408,The Investigators: A Badge of Honor Novel (G K Hall Large Print Book Series (Paper)),W. E. B. Griffin,1999,Thorndike Pr,http://images.amazon.com/images/P/0783801408.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0783801408.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0783801408.01.LZZZZZZZ.jpg
9029554541,Bevroren (Grote ABC),Mischa de Vreede,1985,Arbeiderspers,http://images.amazon.com/images/P/9029554541.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9029554541.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9029554541.01.LZZZZZZZ.jpg
0886775752,Turning Point (Daw Book Collectors),Lisanne Norman,1993,Daw Books,http://images.amazon.com/images/P/0886775752.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886775752.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886775752.01.LZZZZZZZ.jpg
0812544617,Brian Boru : Emperor of the Irish (Celtic World of Morgan Llywelyn),Morgan Llywelyn,1997,Tor Books,http://images.amazon.com/images/P/0812544617.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812544617.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812544617.01.LZZZZZZZ.jpg
0201570971,Dr. Susan Love's Breast Book,Susan M. Love,1991,Addison-Wesley Pub Co,http://images.amazon.com/images/P/0201570971.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0201570971.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0201570971.01.LZZZZZZZ.jpg
0385158637,The fighting fisherman: The life of Yvon Durelle,Raymond Joseph Fraser,1981,Doubleday,http://images.amazon.com/images/P/0385158637.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385158637.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385158637.01.LZZZZZZZ.jpg
0192753355,Unique,Alison Allen-Gray,2004,Oxford University Press,http://images.amazon.com/images/P/0192753355.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192753355.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0192753355.01.LZZZZZZZ.jpg
0804107645,Evil at the Root,Bill Crider,1991,Ivy Books,http://images.amazon.com/images/P/0804107645.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804107645.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804107645.01.LZZZZZZZ.jpg
0517184516,The World of Carpets,Maurizio Cohen,1996,Crescent Books,http://images.amazon.com/images/P/0517184516.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517184516.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517184516.01.LZZZZZZZ.jpg
0553481339,Encyclopedia Brown Lends a Hand (Encyclopedia Brown (Paperback)),Donald J. Sobol,1993,Skylark,http://images.amazon.com/images/P/0553481339.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553481339.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553481339.01.LZZZZZZZ.jpg
0375726446,The Future of Ideas: The Fate of the Commons in a Connected World,Lawrence Lessig,2002,Vintage Books USA,http://images.amazon.com/images/P/0375726446.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375726446.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375726446.01.LZZZZZZZ.jpg
0688069711,The Body Electric: Electromagnetism and the Foundation of Life,Robert Becker,1998,Perennial Currents,http://images.amazon.com/images/P/0688069711.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688069711.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688069711.01.LZZZZZZZ.jpg
0060910380,The Life of Mahatma Gandhi (Harper colophon books),Louis Fischer,1983,Harpercollins,http://images.amazon.com/images/P/0060910380.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060910380.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060910380.01.LZZZZZZZ.jpg
0060654813,"Turning Toward the World: The Pivotal Years (The Journals of Thomas Merton, Volume 4: 1960-1963)",Thomas Merton,1997,HarperSanFrancisco,http://images.amazon.com/images/P/0060654813.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060654813.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060654813.01.LZZZZZZZ.jpg
3492203582,Eiland. Roman.,Aldous Huxley,1995,Piper,http://images.amazon.com/images/P/3492203582.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3492203582.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3492203582.01.LZZZZZZZ.jpg
8401474736,La milla verde,Stephen King,1997,"Plaza & Janes Editores, S.A.",http://images.amazon.com/images/P/8401474736.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8401474736.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8401474736.01.LZZZZZZZ.jpg
058411060X,The changing year: A selection from a decade of essays,Proteus,1983,Frederick Muller,http://images.amazon.com/images/P/058411060X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/058411060X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/058411060X.01.LZZZZZZZ.jpg
8488730403,Ciudadela,Antoine de Saint-Exupery,2000,Alba,http://images.amazon.com/images/P/8488730403.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8488730403.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8488730403.01.LZZZZZZZ.jpg
0345254112,West End Horror,Meyer,1977,Ballantine Books,http://images.amazon.com/images/P/0345254112.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345254112.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345254112.01.LZZZZZZZ.jpg
0380776847,"Heaven, Texas",Susan Elizabeth Phillips,1995,Avon,http://images.amazon.com/images/P/0380776847.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380776847.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380776847.01.LZZZZZZZ.jpg
0860688690,"The Female Malady: Women, Madness and English Culture 1830-1980",Elaine Showalter,1987,Time Warner Books UK,http://images.amazon.com/images/P/0860688690.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0860688690.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0860688690.01.LZZZZZZZ.jpg
0440434599,Haunted House,Peggy Parish,1981,Yearling Books,http://images.amazon.com/images/P/0440434599.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440434599.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440434599.01.LZZZZZZZ.jpg
088240542X,Alaska Heroes: A Call to Courage,Nancy Warren Ferrell,2002,Alaska Northwest Books,http://images.amazon.com/images/P/088240542X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/088240542X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/088240542X.01.LZZZZZZZ.jpg
0590109928,Under the Sea (First Discovery Book : Hidden World),Claude Delafosse,1999,Scholastic,http://images.amazon.com/images/P/0590109928.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590109928.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590109928.01.LZZZZZZZ.jpg
038531177X,Rain of Gold,VÃ­ctor E. VillaseÃ±or,1992,Delta,http://images.amazon.com/images/P/038531177X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038531177X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038531177X.01.LZZZZZZZ.jpg
2070410994,Messieurs les enfants,Daniel Pennac,1999,Gallimard,http://images.amazon.com/images/P/2070410994.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2070410994.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2070410994.01.LZZZZZZZ.jpg
0300058926,The Origins of the Cold War in Europe: International Perspectives,David Reynolds,1994,Yale Univ Pr,http://images.amazon.com/images/P/0300058926.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0300058926.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0300058926.01.LZZZZZZZ.jpg
0896935418,What Happens When We Pray for Our Families,Evelyn Christenson,1992,Victor Books,http://images.amazon.com/images/P/0896935418.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0896935418.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0896935418.01.LZZZZZZZ.jpg
0671439170,This Calder Range,Janet Dailey,1982,Pocket,http://images.amazon.com/images/P/0671439170.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671439170.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671439170.01.LZZZZZZZ.jpg
0425044505,Prince of the City,Robert Daley,1981,Penguin Putnam~mass,http://images.amazon.com/images/P/0425044505.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425044505.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425044505.01.LZZZZZZZ.jpg
0688148646,"Love Lessons: African Americans and Sex, Romance, and Marriage in the Nineties",George Davis,1998,Harpercollins,http://images.amazon.com/images/P/0688148646.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688148646.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688148646.01.LZZZZZZZ.jpg
2020550784,Cinq mouches bleues,Carmen Posadas,2002,Seuil,http://images.amazon.com/images/P/2020550784.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2020550784.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2020550784.01.LZZZZZZZ.jpg
1560431008,"Woman, Thou Art Loosed: Healing the Wounds of the Past",T.D. Jakes,1994,Treasure House,http://images.amazon.com/images/P/1560431008.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1560431008.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1560431008.01.LZZZZZZZ.jpg
344244196X,Memnoch der Teufel.,Anne Rice,2000,Goldmann,http://images.amazon.com/images/P/344244196X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/344244196X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/344244196X.01.LZZZZZZZ.jpg
0681452285,Mail Order and Direct Response (No Nonsense Success Guide),Tonya Bolden,1994,Longmeadow Press,http://images.amazon.com/images/P/0681452285.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0681452285.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0681452285.01.LZZZZZZZ.jpg
0786907509,"Passage to Dawn (Forgotten Realms:  Legacy of the Drow, Book 4)",R. A. Salvatore,1997,Wizards of the Coast,http://images.amazon.com/images/P/0786907509.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786907509.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786907509.01.LZZZZZZZ.jpg
0972234977,Fallen Angels/ Rafe's Heart,Cindy Gengler,2002,Gardenia Press,http://images.amazon.com/images/P/0972234977.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0972234977.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0972234977.01.LZZZZZZZ.jpg
0590350072,Goosebumps Triple Header Book 1:  Three Shocking Tales of Terror,R. L. Stine,1997,Scholastic,http://images.amazon.com/images/P/0590350072.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590350072.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590350072.01.LZZZZZZZ.jpg
084311410X,Crazy Unicorn Game (Crazy Games),Rita Warner,1985,Price Stern Sloan Pub (J),http://images.amazon.com/images/P/084311410X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/084311410X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/084311410X.01.LZZZZZZZ.jpg
067155834X,Harvey's Horrible Snake Disaster,Eth Clifford,1986,Minstrel,http://images.amazon.com/images/P/067155834X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067155834X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067155834X.01.LZZZZZZZ.jpg
0679776117,"The Global Soul: Jet Lag, Shopping Malls, and the Search for Home (Vintage Departures)",Pico Iyer,2001,Vintage Books USA,http://images.amazon.com/images/P/0679776117.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679776117.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679776117.01.LZZZZZZZ.jpg
0385503199,Quattrocento,JAMES MCKEAN,2002,Doubleday,http://images.amazon.com/images/P/0385503199.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385503199.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385503199.01.LZZZZZZZ.jpg
0312953011,Love's Blood: The Shocking True Story of a Teenager Who Would Do Anything for the Older Man She Loved- Even Kill Her Whole Family,Clark Howard,1994,St. Martin's Press,http://images.amazon.com/images/P/0312953011.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312953011.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312953011.01.LZZZZZZZ.jpg
1562823655,Walt Disney's Snow White and the Seven Dwarfs,Franc Mateu,1993,Disney Press,http://images.amazon.com/images/P/1562823655.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1562823655.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1562823655.01.LZZZZZZZ.jpg
0877959080,The Crosskiller,Marcel Montecino,1988,Arbor House Pub Co,http://images.amazon.com/images/P/0877959080.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877959080.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0877959080.01.LZZZZZZZ.jpg
0399133232,We Don't Die: George Anderson's Conversations With the Other Side,Joel Martin,1988,Putnam Pub Group,http://images.amazon.com/images/P/0399133232.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399133232.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399133232.01.LZZZZZZZ.jpg
0471249459,War Beneath the Sea : Submarine Conflict During World War II,Peter  Padfield,1998,Wiley,http://images.amazon.com/images/P/0471249459.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0471249459.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0471249459.01.LZZZZZZZ.jpg
088240394X,Where the Sea Breaks Its Back: The Epic Story of Early Naturalist Georg Steller and the Russian Exploration of Alaska,Corey Ford,1992,Alaska Northwest Books,http://images.amazon.com/images/P/088240394X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/088240394X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/088240394X.01.LZZZZZZZ.jpg
0440148332,Liberated Lady,Trish Vradenburg,1987,Dell Publishing Company,http://images.amazon.com/images/P/0440148332.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440148332.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440148332.01.LZZZZZZZ.jpg
